datetime,Open,High,Low,Close,Volume
31.08.2018 15:00:00.000,228.038,228.548,226.607,227.038,27.8554
31.08.2018 16:00:00.000,227.047,228.448,226.857,228.428,24.8966
31.08.2018 17:00:00.000,228.427,228.578,227.488,227.848,20.3897
31.08.2018 18:00:00.000,227.847,227.907,227.017,227.498,19.9996
31.08.2018 19:00:00.000,227.497,227.978,227.138,227.517,28.2048
04.09.2018 14:00:00.000,227.348,228.728,227.148,228.488,33.8299
04.09.2018 15:00:00.000,228.497,229.158,227.627,227.707,26.9926
04.09.2018 16:00:00.000,227.698,228.317,226.978,228.088,22.9671
04.09.2018 17:00:00.000,228.098,228.718,228.047,228.468,17.9012
04.09.2018 18:00:00.000,228.467,228.558,228.088,228.387,15.6346
04.09.2018 19:00:00.000,228.388,228.668,228.107,228.358,19.4124
05.09.2018 13:00:00.000,228.897,229.658,226.337,226.367,20.6067
05.09.2018 14:00:00.000,226.407,226.968,225.097,226.618,36.8937
05.09.2018 15:00:00.000,226.628,227.538,225.638,227.178,27.0995
05.09.2018 16:00:00.000,227.188,228.958,227.177,227.977,20.9931
05.09.2018 17:00:00.000,227.978,228.828,227.847,228.157,17.2211
05.09.2018 18:00:00.000,228.158,228.338,226.817,227.157,18.965
05.09.2018 19:00:00.000,227.158,227.418,225.982,226.688,25.6925
06.09.2018 13:00:00.000,226.198,227.298,224.487,226.308,19.4495
06.09.2018 14:00:00.000,226.288,226.388,222.168,223.058,38.6933
06.09.2018 15:00:00.000,223.058,223.578,221.277,223.508,32.5269
06.09.2018 16:00:00.000,223.507,223.858,222.617,222.777,21.8914
06.09.2018 17:00:00.000,222.767,223.818,222.338,222.967,21.7123
06.09.2018 18:00:00.000,222.968,223.318,222.437,222.888,21.0863
06.09.2018 19:00:00.000,222.888,223.518,222.687,223.087,25.2702
07.09.2018 13:00:00.000,221.838,224.728,221.537,224.547,53.3783
07.09.2018 14:00:00.000,224.547,225.207,224.167,225.137,80.078
07.09.2018 15:00:00.000,225.157,225.348,224.437,224.568,64.5728
07.09.2018 16:00:00.000,224.568,224.638,222.777,224.248,78.5958
07.09.2018 17:00:00.000,224.248,224.318,223.078,223.368,55.8178
07.09.2018 18:00:00.000,223.367,224.707,223.347,224.697,50.7189
07.09.2018 19:00:00.000,224.697,224.818,220.698,221.438,82.6694
10.09.2018 13:00:00.000,220.898,221.817,217.278,218.798,22.8842
10.09.2018 14:00:00.000,218.788,219.138,216.477,217.528,34.9809
10.09.2018 15:00:00.000,217.537,219.477,217.038,219.348,28.236
10.09.2018 16:00:00.000,219.348,219.348,216.798,217.077,25.2686
10.09.2018 17:00:00.000,217.078,218.398,217.027,218.277,18.617
10.09.2018 18:00:00.000,218.278,218.728,218.117,218.328,15.3118
10.09.2018 19:00:00.000,218.327,218.968,218.168,218.517,21.5952
11.09.2018 13:00:00.000,217.888,219.367,216.537,218.707,20.4362
11.09.2018 14:00:00.000,218.707,220.577,218.557,220.418,30.8662
11.09.2018 15:00:00.000,220.417,222.878,220.398,222.857,26.1609
11.09.2018 16:00:00.000,222.858,223.908,222.817,223.647,29.0508
11.09.2018 17:00:00.000,223.647,223.767,222.937,223.657,20.448
11.09.2018 18:00:00.000,223.658,224.278,223.247,223.898,18.7581
11.09.2018 19:00:00.000,223.897,224.037,223.058,223.848,21.6818
12.09.2018 13:00:00.000,224.848,224.928,220.237,220.808,27.3112
12.09.2018 14:00:00.000,220.807,222.098,219.848,220.028,35.0609
12.09.2018 15:00:00.000,220.018,223.037,219.887,220.827,33.4512
12.09.2018 16:00:00.000,220.828,221.908,220.798,221.117,21.8844
12.09.2018 17:00:00.000,221.118,224.367,221.118,221.957,30.1419
12.09.2018 18:00:00.000,221.988,222.237,219.868,220.348,25.853
12.09.2018 19:00:00.000,220.358,222.428,220.338,220.998,29.8758
13.09.2018 13:00:00.000,223.568,225.247,222.538,223.858,19.0128
13.09.2018 14:00:00.000,223.878,226.167,223.798,225.878,33.2058
13.09.2018 15:00:00.000,225.877,227.787,225.587,227.547,26.8439
13.09.2018 16:00:00.000,227.548,228.337,226.788,226.987,21.4227
13.09.2018 17:00:00.000,226.988,227.328,225.587,226.308,19.5382
13.09.2018 18:00:00.000,226.308,226.878,225.187,225.768,19.7479
13.09.2018 19:00:00.000,225.768,226.377,225.037,226.377,21.1723
14.09.2018 13:00:00.000,225.727,226.808,224.057,225.817,19.5564
14.09.2018 14:00:00.000,225.807,226.207,224.767,225.028,29.123
14.09.2018 15:00:00.000,225.028,225.437,224.237,224.478,20.7878
14.09.2018 16:00:00.000,224.478,224.588,222.507,223.358,29.4174
14.09.2018 17:00:00.000,223.368,224.278,222.767,224.068,18.1785
14.09.2018 18:00:00.000,224.068,224.137,223.247,223.808,18.0154
14.09.2018 19:00:00.000,223.808,223.978,223.317,223.668,20.1383
17.09.2018 13:00:00.000,222.008,222.888,219.728,221.168,20.0758
17.09.2018 14:00:00.000,221.188,221.398,219.217,219.738,31.4655
17.09.2018 15:00:00.000,219.737,220.408,219.537,219.927,23.9567
17.09.2018 16:00:00.000,219.937,220.527,219.737,219.907,17.4794
17.09.2018 17:00:00.000,219.898,220.288,218.647,219.478,21.8639
17.09.2018 18:00:00.000,219.477,220.338,219.278,219.698,18.1915
17.09.2018 19:00:00.000,219.707,219.738,217.248,217.918,30.5359
18.09.2018 13:00:00.000,217.777,221.737,217.107,220.367,22.4625
18.09.2018 14:00:00.000,220.348,221.348,219.367,220.198,27.6661
18.09.2018 15:00:00.000,220.197,220.227,219.258,219.608,20.2009
18.09.2018 16:00:00.000,219.637,219.947,218.328,218.737,19.9788
18.09.2018 17:00:00.000,218.738,219.368,218.517,219.158,17.2595
18.09.2018 18:00:00.000,219.157,219.737,218.767,218.827,15.2421
18.09.2018 19:00:00.000,218.827,219.117,218.157,218.348,20.6064
19.09.2018 13:00:00.000,218.488,219.587,216.197,216.337,21.8703
19.09.2018 14:00:00.000,216.337,216.838,215.278,216.208,31.272
19.09.2018 15:00:00.000,216.218,218.088,216.017,218.057,22.5901
19.09.2018 16:00:00.000,218.048,218.278,217.488,217.977,16.4559
19.09.2018 17:00:00.000,217.978,217.978,217.487,217.777,14.0857
19.09.2018 18:00:00.000,217.767,218.027,217.298,217.368,12.7367
19.09.2018 19:00:00.000,217.378,218.758,217.367,218.328,16.9196
20.09.2018 13:00:00.000,220.298,221.668,219.168,221.218,18.2283
20.09.2018 14:00:00.000,221.208,222.247,220.838,220.967,24.3523
20.09.2018 15:00:00.000,220.978,221.648,220.517,221.267,18.3877
20.09.2018 16:00:00.000,221.267,221.288,220.587,221.138,13.8274
20.09.2018 17:00:00.000,221.138,221.278,220.438,220.737,11.4593
20.09.2018 18:00:00.000,220.728,220.868,220.058,220.418,10.6662
20.09.2018 19:00:00.000,220.418,220.768,220.127,220.197,17.1534
21.09.2018 13:00:00.000,220.608,221.338,219.737,219.787,16.5028
21.09.2018 14:00:00.000,219.788,219.948,218.377,219.017,24.3246
21.09.2018 15:00:00.000,219.007,219.477,218.428,219.327,17.0347
21.09.2018 16:00:00.000,219.347,219.938,218.917,219.367,14.6778
21.09.2018 17:00:00.000,219.347,219.427,218.427,218.947,12.8172
21.09.2018 18:00:00.000,218.948,218.958,218.088,218.238,14.2752
21.09.2018 19:00:00.000,218.237,218.458,217.277,217.637,23.7275
24.09.2018 13:00:00.000,216.787,218.808,216.617,217.898,15.4531
24.09.2018 14:00:00.000,217.917,218.778,217.157,218.767,33.0061
24.09.2018 15:00:00.000,218.778,220.178,218.488,220.077,24.9898
24.09.2018 16:00:00.000,220.088,220.298,219.588,219.778,18.3985
24.09.2018 17:00:00.000,219.787,220.278,219.647,220.238,15.531
24.09.2018 18:00:00.000,220.237,220.288,219.747,220.018,13.3016
24.09.2018 19:00:00.000,220.007,221.208,219.928,220.837,19.4345
25.09.2018 13:00:00.000,219.738,221.168,219.698,220.857,17.4147
25.09.2018 14:00:00.000,220.857,221.568,220.127,220.457,24.4911
25.09.2018 15:00:00.000,220.448,222.788,220.347,222.498,18.2305
25.09.2018 16:00:00.000,222.527,222.678,221.987,222.068,12.4498
25.09.2018 17:00:00.000,222.067,222.517,221.767,221.978,15.7576
25.09.2018 18:00:00.000,221.967,221.997,221.667,221.718,10.8718
25.09.2018 19:00:00.000,221.728,222.458,221.647,222.198,15.1861
26.09.2018 13:00:00.000,220.987,223.218,220.987,223.098,13.0309
26.09.2018 14:00:00.000,223.097,223.727,222.368,222.780,24.0359
26.09.2018 15:00:00.000,222.779,223.228,222.527,222.827,16.5457
26.09.2018 16:00:00.000,222.827,222.828,221.947,222.358,12.0588
26.09.2018 17:00:00.000,222.358,222.368,221.637,221.957,12.2068
26.09.2018 18:00:00.000,221.947,223.048,221.857,222.267,27.5791
26.09.2018 19:00:00.000,222.268,222.518,219.878,220.448,30.531
27.09.2018 13:00:00.000,223.778,225.858,223.547,225.088,19.2512
27.09.2018 14:00:00.000,225.087,225.918,224.917,225.318,25.8898
27.09.2018 15:00:00.000,225.328,225.637,224.927,225.318,19.0571
27.09.2018 16:00:00.000,225.318,225.818,225.087,225.808,14.9562
27.09.2018 17:00:00.000,225.808,226.428,225.647,226.048,12.976
27.09.2018 18:00:00.000,226.057,226.058,224.918,225.027,16.5635
27.09.2018 19:00:00.000,225.028,225.458,224.627,225.088,41.0074
28.09.2018 13:00:00.000,224.737,225.438,223.998,224.718,18.4337
28.09.2018 14:00:00.000,224.697,225.798,224.548,225.538,25.6805
28.09.2018 15:00:00.000,225.538,225.777,224.847,225.037,21.408
28.09.2018 16:00:00.000,225.047,225.208,224.458,224.978,18.3486
28.09.2018 17:00:00.000,224.978,225.188,224.637,224.978,12.9977
28.09.2018 18:00:00.000,224.977,225.408,224.607,225.387,14.8524
28.09.2018 19:00:00.000,225.388,225.808,224.907,225.738,22.2793
01.10.2018 13:00:00.000,227.887,229.317,227.447,228.728,20.8832
01.10.2018 14:00:00.000,228.737,229.388,228.458,228.858,31.3475
01.10.2018 15:00:00.000,228.847,228.918,228.118,228.858,26.9521
01.10.2018 16:00:00.000,228.868,228.868,227.539,227.548,24.9669
01.10.2018 17:00:00.000,227.577,227.988,227.398,227.728,22.0508
01.10.2018 18:00:00.000,227.727,227.748,226.727,227.138,24.2084
01.10.2018 19:00:00.000,227.138,227.418,226.328,227.247,27.5436
02.10.2018 13:00:00.000,227.288,229.307,226.630,229.207,20.1885
02.10.2018 14:00:00.000,229.207,229.398,228.338,229.118,34.8448
02.10.2018 15:00:00.000,229.108,229.827,228.699,229.798,27.3175
02.10.2018 16:00:00.000,229.797,229.978,229.017,229.178,21.9491
02.10.2018 17:00:00.000,229.178,229.828,228.997,229.507,17.7511
02.10.2018 18:00:00.000,229.508,229.977,229.322,229.568,18.9092
02.10.2018 19:00:00.000,229.568,229.690,227.907,229.298,29.9082
03.10.2018 13:00:00.000,230.048,232.298,229.767,231.871,22.1563
03.10.2018 14:00:00.000,231.907,233.418,231.797,232.509,35.7298
03.10.2018 15:00:00.000,232.518,233.278,231.717,232.707,30.0752
03.10.2018 16:00:00.000,232.717,232.807,232.047,232.667,22.1507
03.10.2018 17:00:00.000,232.667,232.888,232.457,232.507,19.9354
03.10.2018 18:00:00.000,232.507,232.858,231.748,232.357,26.3747
03.10.2018 19:00:00.000,232.367,232.527,231.567,232.068,31.3603
04.10.2018 13:00:00.000,230.847,232.307,229.058,229.910,25.6985
04.10.2018 14:00:00.000,229.917,230.308,229.112,229.198,40.0838
04.10.2018 15:00:00.000,229.188,229.927,227.791,228.127,33.3066
04.10.2018 16:00:00.000,228.128,228.788,227.277,227.938,33.5608
04.10.2018 17:00:00.000,227.938,228.318,227.258,227.687,31.345
04.10.2018 18:00:00.000,227.687,228.420,226.718,228.262,35.9004
04.10.2018 19:00:00.000,228.247,228.572,227.368,227.757,31.2779
05.10.2018 13:00:00.000,227.938,228.122,225.693,226.057,23.7739
05.10.2018 14:00:00.000,226.058,226.718,225.287,225.998,42.6283
05.10.2018 15:00:00.000,225.998,226.040,223.547,223.888,40.6557
05.10.2018 16:00:00.000,223.888,224.748,222.708,222.867,34.0836
05.10.2018 17:00:00.000,222.861,223.447,220.558,223.237,35.6342
05.10.2018 18:00:00.000,223.238,225.118,223.007,224.897,33.0391
05.10.2018 19:00:00.000,224.908,225.297,223.817,224.110,38.9314
08.10.2018 13:00:00.000,221.618,223.378,221.027,222.822,25.619
08.10.2018 14:00:00.000,222.858,224.272,222.477,223.099,40.9653
08.10.2018 15:00:00.000,223.107,223.190,220.188,221.557,44.0469
08.10.2018 16:00:00.000,221.558,222.348,220.558,220.958,39.2754
08.10.2018 17:00:00.000,220.958,223.268,220.902,222.458,37.2518
08.10.2018 18:00:00.000,222.448,223.688,222.371,223.378,33.629
08.10.2018 19:00:00.000,223.377,224.758,223.298,223.737,37.6167
09.10.2018 13:00:00.000,223.617,224.888,222.228,224.120,25.7583
09.10.2018 14:00:00.000,224.120,227.008,223.310,226.332,41.127
09.10.2018 15:00:00.000,226.328,226.858,225.107,226.522,61.9555
09.10.2018 16:00:00.000,226.527,226.838,224.898,225.398,69.9981
09.10.2018 17:00:00.000,225.398,226.177,224.739,225.588,65.7497
09.10.2018 18:00:00.000,225.578,226.787,225.291,226.639,70.6427
09.10.2018 19:00:00.000,226.639,227.250,226.247,226.830,69.8497
10.10.2018 13:00:00.000,225.328,226.297,222.861,223.537,39.9281
10.10.2018 14:00:00.000,223.537,224.328,222.553,223.627,80.5637
10.10.2018 15:00:00.000,223.627,224.368,222.138,223.352,85.3679
10.10.2018 16:00:00.000,223.352,223.937,222.517,222.590,75.9403
10.10.2018 17:00:00.000,222.590,223.778,222.147,222.701,70.8998
10.10.2018 18:00:00.000,222.701,222.781,220.132,221.322,76.6641
10.10.2018 19:00:00.000,221.322,221.322,216.060,216.658,77.2977
11.10.2018 13:00:00.000,214.618,219.427,212.867,219.281,3.7669
11.10.2018 14:00:00.000,219.278,219.428,215.567,216.168,7.1544
11.10.2018 15:00:00.000,216.172,217.857,213.937,216.698,6.8114
11.10.2018 16:00:00.000,216.698,218.747,216.243,216.928,7.2381
11.10.2018 17:00:00.000,216.928,217.978,215.748,216.988,7.0039
11.10.2018 18:00:00.000,216.987,217.058,212.298,213.828,6.1377
11.10.2018 19:00:00.000,213.797,217.658,213.378,214.438,6.4919
12.10.2018 13:00:00.000,220.978,221.751,219.768,220.738,3.7434
12.10.2018 14:00:00.000,220.738,222.217,220.091,220.168,8.988
12.10.2018 15:00:00.000,220.167,220.748,217.998,218.998,7.5627
12.10.2018 16:00:00.000,218.987,219.248,216.827,218.518,4.2352
12.10.2018 17:00:00.000,218.527,219.888,217.658,218.569,4.0528
12.10.2018 18:00:00.000,218.558,220.088,217.402,219.778,3.3143
12.10.2018 19:00:00.000,219.769,222.847,219.417,222.087,7.4206
15.10.2018 13:00:00.000,220.992,221.777,218.737,219.328,3.3192
15.10.2018 14:00:00.000,219.288,219.988,217.708,219.158,7.6851
15.10.2018 15:00:00.000,219.158,220.028,217.857,218.068,6.406
15.10.2018 16:00:00.000,218.078,218.867,217.327,218.648,7.0527
15.10.2018 17:00:00.000,218.657,219.337,217.657,218.948,6.8472
15.10.2018 18:00:00.000,218.963,219.470,217.568,219.177,7.182
15.10.2018 19:00:00.000,219.177,219.797,217.318,217.318,8.0713
16.10.2018 13:00:00.000,218.938,219.238,217.817,218.527,4.2167
16.10.2018 14:00:00.000,218.447,218.777,216.747,218.287,8.7467
16.10.2018 15:00:00.000,218.287,220.218,217.940,220.121,8.2221
16.10.2018 16:00:00.000,220.139,220.577,219.297,220.031,6.918
16.10.2018 17:00:00.000,220.037,221.028,219.927,220.597,6.4629
16.10.2018 18:00:00.000,220.618,221.897,220.507,221.328,7.7723
16.10.2018 19:00:00.000,221.317,222.887,221.067,222.180,9.395
17.10.2018 13:00:00.000,222.168,222.568,220.317,220.557,3.915
17.10.2018 14:00:00.000,220.557,221.170,219.327,220.028,8.1731
17.10.2018 15:00:00.000,220.027,221.558,219.588,221.017,7.7624
17.10.2018 16:00:00.000,221.017,221.838,220.557,221.637,7.1572
17.10.2018 17:00:00.000,221.627,222.611,221.210,221.317,7.1358
17.10.2018 18:00:00.000,221.318,221.832,219.937,221.398,7.9598
17.10.2018 19:00:00.000,221.418,221.677,220.172,221.098,9.8696
18.10.2018 13:00:00.000,217.787,218.908,217.688,218.468,4.2977
18.10.2018 14:00:00.000,218.457,219.708,217.737,219.237,9.3575
18.10.2018 15:00:00.000,219.258,219.432,215.888,216.282,11.0991
18.10.2018 16:00:00.000,216.288,218.028,215.998,217.128,8.8646
18.10.2018 17:00:00.000,217.107,217.268,214.877,215.597,9.26
18.10.2018 18:00:00.000,215.598,217.127,215.387,216.231,8.9896
18.10.2018 19:00:00.000,216.231,216.463,215.367,216.018,10.6293
19.10.2018 13:00:00.000,218.077,219.968,217.618,219.637,3.7759
19.10.2018 14:00:00.000,219.628,221.108,219.628,220.878,7.944
19.10.2018 15:00:00.000,220.881,221.211,218.917,219.598,8.1402
19.10.2018 16:00:00.000,219.627,219.858,217.408,219.063,7.5827
19.10.2018 17:00:00.000,219.063,220.108,218.318,218.928,6.1482
19.10.2018 18:00:00.000,218.927,219.398,217.838,218.808,7.0004
19.10.2018 19:00:00.000,218.797,220.157,218.767,219.247,9.3385
22.10.2018 13:00:00.000,219.838,221.198,219.427,219.808,3.6933
22.10.2018 14:00:00.000,219.803,223.298,219.697,222.637,9.395
22.10.2018 15:00:00.000,222.637,223.321,221.548,221.878,8.6691
22.10.2018 16:00:00.000,221.888,222.350,220.787,221.497,9.5991
22.10.2018 17:00:00.000,221.487,221.941,220.557,220.567,8.1121
22.10.2018 18:00:00.000,220.567,221.413,220.248,221.178,8.4278
22.10.2018 19:00:00.000,221.178,222.238,220.608,220.608,9.6262
23.10.2018 13:00:00.000,215.768,218.047,215.381,216.608,4.5454
23.10.2018 14:00:00.000,216.608,217.233,214.697,216.278,9.4946
23.10.2018 15:00:00.000,216.278,217.677,215.743,216.857,10.3729
23.10.2018 16:00:00.000,216.857,219.408,216.848,218.358,9.475
23.10.2018 17:00:00.000,218.348,219.737,218.278,218.757,8.2422
23.10.2018 18:00:00.000,218.749,222.021,218.749,221.789,8.9038
23.10.2018 19:00:00.000,221.757,223.238,221.747,222.898,11.5296
24.10.2018 13:00:00.000,222.528,224.187,221.127,221.898,5.6396
24.10.2018 14:00:00.000,221.917,222.268,220.498,220.528,11.6294
24.10.2018 15:00:00.000,220.538,221.570,218.947,221.507,9.1559
24.10.2018 16:00:00.000,221.508,221.628,220.118,221.298,6.4696
24.10.2018 17:00:00.000,221.288,221.288,218.817,219.068,6.659
24.10.2018 18:00:00.000,219.067,220.830,218.608,219.587,7.8064
24.10.2018 19:00:00.000,219.607,219.627,214.528,215.077,11.1534
25.10.2018 13:00:00.000,217.688,219.210,216.787,218.318,6.4091
25.10.2018 14:00:00.000,218.327,219.947,218.310,219.138,12.8513
25.10.2018 15:00:00.000,219.128,220.258,218.387,219.437,8.8863
25.10.2018 16:00:00.000,219.438,219.638,218.587,219.320,7.2581
25.10.2018 17:00:00.000,219.328,219.648,218.168,219.307,7.4081
25.10.2018 18:00:00.000,219.297,220.947,218.927,220.518,7.9413
25.10.2018 19:00:00.000,220.537,221.337,219.747,219.827,70.9526
26.10.2018 13:00:00.000,215.887,217.791,214.837,216.460,56.3743
26.10.2018 14:00:00.000,216.228,216.421,212.767,212.867,82.8454
26.10.2018 15:00:00.000,212.866,216.853,212.667,216.337,66.9907
26.10.2018 16:00:00.000,216.301,219.367,216.191,218.849,76.4087
26.10.2018 17:00:00.000,218.820,220.149,216.842,218.768,60.4776
26.10.2018 18:00:00.000,218.667,218.998,215.417,215.708,68.4824
26.10.2018 19:00:00.000,215.737,216.988,214.597,216.117,82.7594
29.10.2018 13:00:00.000,219.167,219.608,218.017,218.988,53.4041
29.10.2018 14:00:00.000,218.987,219.648,218.097,218.408,98.0375
29.10.2018 15:00:00.000,218.438,218.827,215.837,215.958,90.0319
29.10.2018 16:00:00.000,215.958,217.028,214.797,215.438,84.6485
29.10.2018 17:00:00.000,215.438,217.118,215.287,216.278,66.7989
29.10.2018 18:00:00.000,216.278,216.278,213.177,213.997,62.5258
29.10.2018 19:00:00.000,214.007,214.077,207.098,212.527,80.3787
30.10.2018 13:00:00.000,211.147,215.117,209.248,214.777,49.9104
30.10.2018 14:00:00.000,214.827,214.917,211.307,211.907,59.2822
30.10.2018 15:00:00.000,212.018,214.457,211.737,212.818,53.4642
30.10.2018 16:00:00.000,212.877,214.047,212.238,212.397,64.5293
30.10.2018 17:00:00.000,212.397,213.018,210.847,212.918,101.6487
30.10.2018 18:00:00.000,212.908,213.287,211.438,212.938,104.4059
30.10.2018 19:00:00.000,212.938,213.687,212.087,213.338,117.6028
31.10.2018 13:00:00.000,216.888,217.888,216.647,217.658,42.1438
31.10.2018 14:00:00.000,217.677,219.148,217.458,218.248,93.4633
31.10.2018 15:00:00.000,218.278,219.878,217.898,218.487,85.5829
31.10.2018 16:00:00.000,218.487,219.908,217.827,219.697,79.8783
31.10.2018 17:00:00.000,219.697,220.408,219.018,219.567,69.6586
31.10.2018 18:00:00.000,219.558,220.417,219.147,219.847,85.3657
31.10.2018 19:00:00.000,219.838,220.227,218.687,218.767,91.9393
01.11.2018 13:00:00.000,219.047,219.957,217.208,217.767,44.8936
01.11.2018 14:00:00.000,217.767,218.638,216.807,217.458,78.1643
01.11.2018 15:00:00.000,217.467,219.878,217.198,219.227,75.1135
01.11.2018 16:00:00.000,219.227,219.957,218.628,219.198,57.6924
01.11.2018 17:00:00.000,219.198,220.738,219.037,220.377,57.5749
01.11.2018 18:00:00.000,220.337,220.448,218.217,219.458,61.7631
01.11.2018 19:00:00.000,219.468,222.337,219.237,222.188,79.2442
02.11.2018 13:00:00.000,209.507,213.568,208.457,210.138,40.1495
02.11.2018 14:00:00.000,210.028,210.398,206.367,207.948,72.2148
02.11.2018 15:00:00.000,207.867,208.428,206.508,207.178,58.1866
02.11.2018 16:00:00.000,207.238,207.977,205.867,206.298,58.8358
02.11.2018 17:00:00.000,206.238,207.218,205.628,206.488,55.4666
02.11.2018 18:00:00.000,206.488,207.408,205.407,207.158,57.315
02.11.2018 19:00:00.000,207.158,207.387,205.498,205.928,77.0777
05.11.2018 14:00:00.000,204.218,204.218,200.797,201.008,49.3195
05.11.2018 15:00:00.000,200.988,201.408,198.167,201.317,96.8738
05.11.2018 16:00:00.000,201.318,201.858,200.367,201.557,71.1859
05.11.2018 17:00:00.000,201.547,201.628,199.538,200.167,57.5907
05.11.2018 18:00:00.000,200.167,200.928,199.597,200.808,51.533
05.11.2018 19:00:00.000,200.797,201.748,200.637,200.898,59.1425
05.11.2018 20:00:00.000,200.898,201.797,200.817,201.477,67.966
06.11.2018 14:00:00.000,201.827,204.698,201.747,204.217,44.0163
06.11.2018 15:00:00.000,204.208,204.437,202.688,202.888,76.0153
06.11.2018 16:00:00.000,202.917,203.817,202.397,203.518,70.8273
06.11.2018 17:00:00.000,203.537,203.777,202.728,202.928,60.8416
06.11.2018 18:00:00.000,202.928,203.338,202.788,202.887,55.2925
06.11.2018 19:00:00.000,202.888,202.948,201.667,202.217,55.3705
06.11.2018 20:00:00.000,202.217,204.028,201.828,203.788,64.0232
07.11.2018 14:00:00.000,205.868,206.108,204.117,204.767,38.1795
07.11.2018 15:00:00.000,204.788,206.427,204.587,206.138,81.1084
07.11.2018 16:00:00.000,206.147,207.507,205.777,207.417,63.074
07.11.2018 17:00:00.000,207.417,207.868,207.077,207.647,49.4376
07.11.2018 18:00:00.000,207.647,207.938,207.237,207.468,47.5369
07.11.2018 19:00:00.000,207.468,208.167,207.317,207.928,60.3195
07.11.2018 20:00:00.000,207.928,209.968,207.857,209.938,75.8234
08.11.2018 14:00:00.000,209.917,210.092,207.758,208.498,50.3492
08.11.2018 15:00:00.000,208.498,208.788,207.118,207.627,86.7983
08.11.2018 16:00:00.000,207.608,207.858,206.737,207.277,74.6229
08.11.2018 17:00:00.000,207.277,207.928,207.007,207.668,56.6723
08.11.2018 18:00:00.000,207.667,208.078,207.328,208.077,56.9647
08.11.2018 19:00:00.000,208.077,208.718,207.347,207.888,85.5839
08.11.2018 20:00:00.000,207.888,208.477,207.488,208.468,87.117
09.11.2018 14:00:00.000,205.497,205.958,204.077,205.268,50.5775
09.11.2018 15:00:00.000,205.287,205.707,203.927,204.187,87.7372
09.11.2018 16:00:00.000,204.187,204.488,203.147,203.417,89.7918
09.11.2018 17:00:00.000,203.417,203.988,203.078,203.538,71.1381
09.11.2018 18:00:00.000,203.528,203.617,202.627,202.638,60.8994
09.11.2018 19:00:00.000,202.638,203.948,202.238,203.668,74.9106
09.11.2018 20:00:00.000,203.668,204.747,203.568,204.477,93.0411
12.11.2018 14:00:00.000,198.927,199.798,196.098,196.718,55.3598
12.11.2018 15:00:00.000,196.718,196.857,194.308,194.658,99.9482
12.11.2018 16:00:00.000,194.668,195.558,193.768,195.398,98.0186
12.11.2018 17:00:00.000,195.387,196.367,195.357,195.717,83.255
12.11.2018 18:00:00.000,195.717,196.187,195.128,195.727,72.2314
12.11.2018 19:00:00.000,195.727,196.647,195.277,195.708,78.5415
12.11.2018 20:00:00.000,195.728,195.728,193.887,194.137,102.1384
13.11.2018 14:00:00.000,191.618,195.127,191.488,192.197,47.2539
13.11.2018 15:00:00.000,192.108,195.827,191.578,195.437,98.5134
13.11.2018 16:00:00.000,195.438,197.147,194.488,194.717,88.5197
13.11.2018 17:00:00.000,194.717,195.207,193.508,193.768,83.6486
13.11.2018 18:00:00.000,193.768,194.878,193.557,193.838,82.9903
13.11.2018 19:00:00.000,193.837,193.928,192.547,193.028,83.2304
13.11.2018 20:00:00.000,193.028,193.748,191.908,192.227,106.8225
14.11.2018 14:00:00.000,193.808,194.458,191.847,192.137,43.8409
14.11.2018 15:00:00.000,192.117,192.217,188.888,189.897,100.5804
14.11.2018 16:00:00.000,189.897,189.897,187.887,188.668,91.5906
14.11.2018 17:00:00.000,188.698,188.878,186.318,186.428,85.3734
14.11.2018 18:00:00.000,186.417,188.388,185.997,186.948,69.339
14.11.2018 19:00:00.000,186.948,188.418,185.947,188.218,68.971
14.11.2018 20:00:00.000,188.238,188.858,186.497,186.748,88.1702
15.11.2018 14:00:00.000,188.357,189.397,187.227,187.707,38.4497
15.11.2018 15:00:00.000,187.707,188.857,186.867,188.498,87.9432
15.11.2018 16:00:00.000,188.497,190.858,188.297,190.198,72.5365
15.11.2018 17:00:00.000,190.197,190.417,188.947,189.238,90.9424
15.11.2018 18:00:00.000,189.218,191.348,188.887,191.128,91.7486
15.11.2018 19:00:00.000,191.137,191.878,190.608,191.378,87.7541
15.11.2018 20:00:00.000,191.378,191.917,190.167,191.477,103.2781
16.11.2018 14:00:00.000,190.478,192.708,189.477,192.647,41.9759
16.11.2018 15:00:00.000,192.628,194.938,192.338,193.708,102.1665
16.11.2018 16:00:00.000,193.708,194.048,192.517,192.828,80.2521
16.11.2018 17:00:00.000,192.817,194.478,192.327,193.638,73.2588
16.11.2018 18:00:00.000,193.638,193.837,192.227,192.618,77.4253
16.11.2018 19:00:00.000,192.618,194.337,192.507,194.168,74.6329
16.11.2018 20:00:00.000,194.168,194.518,193.447,193.527,82.106
19.11.2018 14:00:00.000,189.888,190.658,187.847,188.177,48.5148
19.11.2018 15:00:00.000,188.088,188.218,186.888,187.948,98.598
19.11.2018 16:00:00.000,187.948,188.148,185.888,186.208,90.6388
19.11.2018 17:00:00.000,186.208,187.028,185.678,186.127,87.4069
19.11.2018 18:00:00.000,186.147,186.917,185.687,185.987,87.4178
19.11.2018 19:00:00.000,185.987,186.808,185.498,186.517,88.2016
19.11.2018 20:00:00.000,186.517,187.068,184.978,185.787,90.6617
